it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Super Charger,BoreX Stroke,Compression Ratio,Length,Width,Height,Wheel Base,Kerb Weight,Gross Weight,Front Tread,Rear Tread,Ground Clearance Unladen,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Petrol,Sedan,"1,20,000",Automatic,3,3rd Owner,Toyota,Toyota Corolla Altis,2013,6151,1.8 VL AT,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",Third Owner,1794 cc,Automatic,2013,DL10,14.53 kmpl,1794 CC,138.1bhp,173Nm,15,5,Others,DOHC Dual VVT-i Petrol En,1794,138.1bhp@6400rpm,173Nm@4000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,DOHC,No,,,4620mm,1776mm,1475mm,2700mm,1370,,1530mm,1535mm,,,,,,,,,,,,,,7 Speed,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",15,4,475-litres,5.3 metres,205km/hr,10.42Seconds,Delhi
0,Petrol,SUV,"5,000",Automatic,1,1st Owner,Volvo,Volvo XC40,2022,7535,T4 R-Design,₹ 44 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2022,Comprehensive,Petrol,5 Seats,"5,000 Kms",First Owner,1969 cc,Automatic,2022,GJ01,,1969 CC,187.40bhp,300Nm,18,5,White,2.0 litre petrol Engine,1969,187.40bhp,300Nm,4.0,4.0,,,undefined,,,,4425mm,2034mm,1652mm,2702mm,1640,,1601mm,1626mm,,,,,,,,,,,,,,8 Speed,FWD,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",18,5,460-litres,,180 Kmph,,Delhi
0,Petrol,SUV,"10,000",Manual,2,2nd Owner,Hyundai,Hyundai Creta,2021,7689,S BSVI,₹ 11.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Petrol,5 Seats,"10,000 Kms",Second Owner,1497 cc,Manual,2021,,,1497 CC,113.18bhp,143.8Nm,,5,Others,1.5 L MPi Petrol,1497,113.18bhp@6300rpm,143.8Nm@4500rpm,4.0,4.0,MPi,No,DOHC,,,,4300mm,1790mm,1635mm,2610mm,1360,,,,,,,,,,,,,,,,,6-speed,,5,Power,Disc,Disc,"Tubeless, Radial",,5,,,,,Delhi
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2018,5967,VTVT 1.6 SX,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"60,000 Kms",Second Owner,1591 cc,Manual,2018,DL8C,17 kmpl,1591 CC,121.3bhp,151Nm,16,5,Others,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFI,No,DOHC,No,,,4440mm,1729mm,1475mm,2600mm,1228,,,,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,4,480,,,11.31 Seconds,Delhi
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2021,6779,Zeta,₹ 6.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1197 cc,Manual,2021,DD8L,21.01 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Others,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1745mm,1510mm,2520mm,865-890,1340kg,1505mm,1515mm,,,,,,,,,,,,,,5 Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",R16,5,339-litres,4.9,,12.36 seconds,Delhi
0,Diesel,SUV,"67,000",Manual,1,1st Owner,Jeep,Jeep Compass,2018,5929,2.0 Limited,₹ 11.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Comprehensive,Diesel,5 Seats,"67,000 Kms",First Owner,1956 cc,Manual,2018,HR26,17.1 kmpl,1956 CC,170bhp,350Nm,17,5,Grey,2.0-Litre 4-Cyl Multijet II Engine,1956,170bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,DOHC,No,,,4395mm,1818mm,1640mm,2636mm,1562 kgs,,,,,,,,,,,,,,,,,6 Speed,4X2,5,Power,Disc,Discs,"Radial, Tubless",17,5,408-litres,,,,Delhi
0,Petrol,Hatchback,"86,183",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2016,1550,Asta Option,₹ 4.50 Lakh,₹ 4.54 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Zero Dep,Petrol,5 Seats,"86,183 Kms",First Owner,1197 cc,Manual,2016,DL1C,18.9 kmpl,1197 CC,82bhp,114Nm,14,5,Red,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3765mm,1660mm,1520mm,2425mm,935kg,,1479mm,1493mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,256-liters,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Diesel,Sedan,"70,000",Manual,1,1st Owner,Toyota,Toyota Etios,2013,2208,VD,₹ 2.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"70,000 Kms",First Owner,1364 cc,Manual,2013,MP30,23.59 kmpl,1364 CC,67.04bhp,170Nm,15,5,Others,D-4D Diesel Engine,1364,67.04bhp@3800rpm,170Nm@1800-2400rpm,4.0,2.0,Common Rail Direct Injection,Yes,SOHC,No,,,4265mm,1695mm,1510mm,2550mm,1020kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc ,Drum,"Tubeless,Radial",15,4,595-litres,4.9 metres,,,Delhi
0,Petrol,Hatchback,"88,991",Manual,1,1st Owner,Maruti,Maruti Swift,2013,10403,VXI,₹ 3.46 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2013,Third Party,Petrol,5 Seats,"88,991 Kms",First Owner,1197 cc,Manual,2013,UP80,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,White,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,875-905,1335,1530,1530,,,,,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,4.8,,,Delhi
0,Diesel,SUV,"18,000",Automatic,2,2nd Owner,BMW,BMW X4,2019,6765,M Sport X xDrive20d,₹ 52.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Comprehensive,Diesel,5 Seats,"18,000 Kms",Second Owner,1995 cc,Automatic,2019,HR26,16.55 kmpl,1995 CC,187.74bhp,400Nm,R19,5,Blue,TwinPower Turbo 4-cylinder engine,1995,187.74bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,Direct Injection,Twin,,No,,,4752 mm,1918 mm,1621 mm,2864 mm,1770,,1620 mm,1666 mm,,,,,,,,,,,,,,8-Speed Steptronic,4WD,5,Power,Disc,Disc,"Tubeless,Runflat",R19,5,,,213kmph,8.0 Seconds,Delhi
0,Petrol,SUV,"55,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,9064,1.4 Longitude Plus AT,₹ 14.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2019,Comprehensive,Petrol,5 Seats,"55,000 Kms",First Owner,1368 cc,Automatic,2019,UP16,14.1 kmpl,1368 CC,160.77bhp,250Nm,18,5,Black,1.4-Litre 4-Cyl Multiair Engine,1368,160.77bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,DOHC,No,,,4395mm,1818mm,1640mm,2636mm,1562 kgs,,,,,,,,,,,,,,,,,7 Speed,4X2,5,Power,Disc,Discs,"Radial, Tubless",18,5,408-litres,,186.69 kmph,9.99 Seconds,Delhi
0,Cng,Hatchback,"62,657",Manual,1,1st Owner,Maruti,Maruti S-Presso,2021,7489,VXI CNG 2019-2020,₹ 4.79 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2021,Third Party,CNG,4 Seats,"62,657 Kms",First Owner,998 cc,Manual,2021,HR87,31.2 kmpl,998 CC,58.33bhp,78Nm,,4,Silver,K10B,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,,,,,73.0 X 79.5,11.0:1,3565,1520,1564,2380,831-854,1170,,,,,,,,,,,,,,,,5-Speed,FWD,4,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,,4.5,,,Delhi
0,Petrol,Hatchback,"16,452",Automatic,1,1st Owner,Renault,Renault KWID,2017,5431,1.0 AMT RXT,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2017,Comprehensive,Petrol,5 Seats,"16,452 Kms",First Owner,999 cc,Automatic,2017,HR29,24.04 kmpl,999 CC,67bhp,91Nm,,5,Silver,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,MPFi,No,DOHC,No,,,3679mm,1579mm,1478mm,2422mm,730,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,300,4.9 metres,159.4 kmph,17.44 Seconds,Delhi
0,Petrol,Sedan,"40,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz CLA,2017,5518,200 CGI Sport,₹ 24.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2017,Comprehensive,Petrol,5 Seats,"40,000 Kms",Second Owner,1991 cc,Automatic,2017,HP12,15.04 kmpl,1991 CC,183bhp,300Nm,17,5,White,In Line Petrol Engine,1991,183bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4630mm,1777 mm,1432mm,2699mm,1510kg,1955kg,1549mm,1547mm,,,,,,,,,,,,,,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,470-litres,5.5 metres,235 Kmph,7.8 Seconds,Delhi
0,Cng,Hatchback,"31,029",Manual,1,1st Owner,Tata,Tata Tiago,2022,8725,XZ Plus CNG BSVI,₹ 7.40 Lakh,₹ 7.47 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2022,Zero Dep,CNG,5 Seats,"31,029 Kms",First Owner,1199 cc,Manual,2022,DL2C,26.49 km/kg,1199 CC,72bhp,95Nm,,5,Silver,1.2 L i-CNG,1199,72bhp@6000rpm,95Nm@3500rpm,3.0,4.0,,,,,,,3765mm,1677,1535,2400,1030,,,,,,,,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,,,,,Delhi
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2018,6324,VXI 2018,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"40,000 Kms",Second Owner,1197 cc,Manual,2018,UP32,22 kmpl,1197 CC,81.80bhp,113Nm,,5,Others,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFi,No,,No,73 x 72 mm,,3840mm,1735mm,1530mm,2450mm,860Kg,1315kg,1530mm,1530mm,,,,,,,,,,,,,,5,,5,Power,Disc,Drum,Tubeless,,5,268,4.8 Meters,,,Delhi
0,Petrol,Hatchback,"46,724",Manual,2,2nd Owner,Hyundai,Hyundai i20,2014,1654,Sportz 1.2,₹ 4.03 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2014,Comprehensive,Petrol,5 Seats,"46,724 Kms",Second Owner,1197 cc,Manual,2014,HR26,18.5 kmpl,1197 CC,82.85bhp,113.7Nm,14,5,Silver,Kappa VTVT Petrol Engine,1197,82.85bhp@6000rpm,113.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1710mm,1505mm,2525mm,1040,,1505mm,1503mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,5,,,,,Delhi
0,Petrol,Sedan,"86,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2011,4701,C 200 CGI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2011,Third Party insurance,Petrol,5 Seats,"86,000 Kms",First Owner,1991 cc,Automatic,2011,DL86,14.74 kmpl,1991 CC,184bhp,300Nm,17,5,Silver,In-Line Engine,1991,184bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4686mm,2020mm,1442mm,2840mm,1545kg,2030kg,1588mm,1570mm,,,,,,,,,,,,,,9 Speed,RWD,5,Power,Disc,Disc,"Tubeless, Radial",17,4,480-litres,5.61 metres,235 Kmph,7.3 Seconds,Delhi
0,Diesel,SUV,"40,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2015,3807,W10 2WD,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,7 Seats,"40,000 Kms",First Owner,2179 cc,Manual,2015,,16 kmpl,2179 CC,140bhp,330Nm,17,7,Others,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4585mm,1890mm,1785mm,2700mm,2010,2510kg,,,,,,,,,,,,,,,,6 Speed,FWD,7,Power,Disc,Disc,Tubeless Tyres,17,5,720-litres,5.6 metres,185 Kmph,10 Seconds,Delhi
0,Petrol,Sedan,"80,000",Automatic,1,1st Owner,Toyota,Toyota Camry,2015,2107,Hybrid,₹ 14.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"80,000 Kms",First Owner,2494 cc,Automatic,2015,HR26,19.16 kmpl,2494 CC,157.7bhp,213Nm,17,5,Others,2AR-FXE Petrol Engine ,2494,157.7bhp@5700rpm,213Nm@4500rpm,4.0,4.0,EFI,No,DOHC,No,,,4850mm,1825mm,1480mm,2775mm,1635kg,2100kg,1580mm,1570mm,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",17,4,436-litres,5.5 metres,200 Kmph,10.8 Seconds,Delhi
0,Petrol,Sedan,"70,000",Automatic,1,1st Owner,Toyota,Toyota Camry,2015,2107,Hybrid,₹ 14.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"70,000 Kms",First Owner,2494 cc,Automatic,2015,,19.16 kmpl,2494 CC,157.7bhp,213Nm,17,5,White,2AR-FXE Petrol Engine ,2494,157.7bhp@5700rpm,213Nm@4500rpm,4.0,4.0,EFI,No,DOHC,No,,,4850mm,1825mm,1480mm,2775mm,1635kg,2100kg,1580mm,1570mm,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",17,4,436-litres,5.5 metres,200 Kmph,10.8 Seconds,Delhi
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Honda,Honda City,2016,1279,i VTEC V,₹ 6.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Comprehensive,Petrol,5 Seats,"60,000 Kms",First Owner,1497 cc,Manual,2016,HP34,17.4 kmpl,1497 CC,117.3bhp,145Nm,15,5,Grey,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,SOHC,No,73.0 X 89.4 mm,10.3:1,4440mm,1695mm,1495mm,2600mm,1049kg,,1480mm,1465mm,,,,,,,,,,,,,,5 Speed ,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,510-litres,5.3 metres,195 Kmph,10 Seconds,Delhi
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2009,4339,LXI Minor,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"60,000 Kms",First Owner,1061 cc,Manual,2009,,18.9 kmpl,1061 CC,67bhp,84Nm,13,5,Others,FC Petrol Engine,1061,67bhp@6200rpm,84Nm@3500rpm,3.0,4.0,MPFI,No,,No,,,3595mm,1475mm,1700mm,2400mm,870kg,1350kg,1295mm,1290mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",13,4,,4.6metres,,,Delhi
0,Cng,MUV,"40,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2021,7669,CNG VXI,₹ 11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,CNG,7 Seats,"40,000 Kms",First Owner,1462 cc,Manual,2021,UP14,26.08 km/kg,1462 CC,91.19bhp,122Nm,,7,Others,K15B,1462,91.19bhp@6000rpm,122Nm@4400rpm,4.0,4.0,MPFI,No,DOHC,No,74 X 85 mm,10.5:1,4395 mm,1735 mm,1690 mm,2740 mm,1235,1795,1510 mm,1520 mm,,,,,,,,,,,,,,5 Speed,FWD,7,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,,5.2 metres,,,Delhi
0,Diesel,Hatchback,"80,000",Manual,4,4th Owner,Maruti,Maruti Celerio,2015,3989,ZDi,₹ 2.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"80,000 Kms",Fourth Owner,793 cc,Manual,2015,DL6C,27.62 kmpl,793 CC,47bhp,125Nm,,5,Others,DDiS Diesel Engine,793,47bhp@3500rpm,125Nm@2000rpm,2.0,4.0,CRDi,No,SOHC,No,77.0 X 85.1 mm,15.0:1,3600mm,1600mm,1560mm,2425mm,880kg,1310kg,1420mm,1410mm,,,,,,,,,,,,,,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,4.7 metres,130 Kmph,21.9 Seconds,Delhi
0,Diesel,SUV,"90,000",Automatic,1,1st Owner,Ford,Ford Endeavour,2019,916,3.2 Titanium AT 4X4,₹ 28 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2019,Comprehensive,Diesel,7 Seats,"90,000 Kms",First Owner,3198 cc,Automatic,2019,HP52,10.91 kmpl,3198 CC,197bhp,470Nm,18,7,Grey,Diesel Engine,3198,197bhp@3000rpm,470Nm@1750-2500rpm,4.0,4.0,TDCi,Yes,DOHC,No,,,4892mm,1860mm,1837mm,2850mm,1879kg,,1475mm,1470mm,,,,,,,,,,,,,,6 Speed,4WD,7,Power,Disc,Disc,"Tubeless,Radial",18,5,,,160.2 kmph,10.86 Seconds,Delhi
0,Cng,Hatchback,"71,727",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2021,7717,Sportz CNG,₹ 6.76 Lakh,₹ 6.96 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2021,Third Party,CNG,5 Seats,"71,727 Kms",First Owner,1197 cc,Manual,2021,UP13,,1197 CC,68.05bhp,95.2nm,13,5,Silver,1.2 Kappa petrol,1197,68.05bhp@6000rpm,95.2nm@4000rpm,4.0,4.0,,No,,,,,3805mm,1680,1520,2450,1100,,,,,,,,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",13,5,,,,,Delhi
0,Diesel,Sedan,"73,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2013,4611,E250 CDI Avantgarde,₹ 11.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2013,Comprehensive,Diesel,5 Seats,"73,000 Kms",First Owner,2143 cc,Automatic,2013,HR26,14.21 kmpl,2143 CC,203bhp,500Nm,17,5,Grey,4-in-line,2143,203bhp@4200rpm,500Nm@1600-1800rpm,4.0,4.0,,Yes,,No,,16.2+/-2:1,4868mm,1854mm,1471mm,2874mm,1800kg,,1585mm,1604mm,,,,,,,,,,,,,,5 Speed,Rear Wheel Drive with ESP,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,4,540-litre,5.6 metres,242km/hr,7.5 Seconds,Delhi
0,Petrol,SUV,"85,482",Manual,1,1st Owner,Honda,Honda WR-V,2017,5668,i-VTEC VX,₹ 6.86 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2017,Third Party insurance,Petrol,5 Seats,"85,482 Kms",First Owner,1199 cc,Manual,2017,HR51,17.5 kmpl,1199 CC,88.7bhp,110Nm,16,5,White,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,No,,,3999mm,1734mm,1601mm,2555mm,1103kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Electric,Ventilated Disc,Drum,"Tubeless,Radial",16,5,363 Litres,5.3 metres,164.26 kmph,15.31 Seconds,Delhi
0,Petrol,SUV,"54,500",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GLA,2016,6110,4MATIC,₹ 23 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2016,Comprehensive,Petrol,5 Seats,"54,500 Kms",Second Owner,1991 cc,Automatic,2016,DL01,12.33 kmpl,1991 CC,375.48bhp,475Nm,19,5,Red,Petrol Engine,1991,375.48bhp@6000rpm,475Nm@2250-5000rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,83.0 x 92.0mm,,4455mm,2022mm,1474mm,2699mm,1667 Kg,2105 Kg,1568mm,1569mm,,,,,,,,,,,,,,7 Speed 7G-DCT,AWD,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",19,5,421-litres,5.92 metres,250 Kmph,4.4 Seconds,Delhi
0,Cng,Hatchback,"60,000",Manual,2,2nd Owner,Maruti,Maruti Celerio,2016,3984,Green VXI,₹ 2.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,CNG,5 Seats,"60,000 Kms",Second Owner,998 cc,Manual,2016,DL1C,31.79 kmpl,998 CC,58.2bhp,78Nm,,5,Others,K10B Engine ,998,58.2bhp@6000rpm,78Nm@3500rpm,3.0,4.0,Intelligent-Gas Port Injection,No,DOHC,No,73 X 82 mm,11.0:1,3600mm,1600mm,1560mm,2425mm,915kg,1350kg,1420mm,1410mm,,,,,,,,,,,,,,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,4.7 metres,150 Kmph,15.05 Seconds,Delhi
0,Petrol,Sedan,"89,581",Manual,1,1st Owner,Hyundai,Hyundai Verna,2017,1775,1.6 SX VTVT,₹ 7.98 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2018,Zero Dep,Petrol,5 Seats,"89,581 Kms",First Owner,1591 cc,Manual,2017,HR26,17.01 kmpl,1591 CC,121.3bhp,154.9Nm,16,5,Silver,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,No,77.0 X 85.44 mm,10.5:1,4375mm,1700mm,1475mm,2570mm,1290,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc ,Drum,Tubeless,16,4,465-litres,5.2 metres,196 Kmph,10.5 Seconds,Delhi
0,Petrol,Sedan,"1,10,000",Automatic,2,2nd Owner,Skoda,Skoda Rapid,2014,3189,1.6 MPI AT Ambition Plus,₹ 2.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,5 Seats,"1,10,000 Kms",Second Owner,1598 cc,Automatic,2014,DL11,14.3 kmpl,1598 CC,103.6bhp,153Nm,14,5,Others,In-Line Petrol Engine,1598,103.6bhp@5250rpm,153Nm@3800rpm,4.0,4.0,MPFI,No,DOHC,No,,,4386mm,1699mm,1466mm,2552mm,1180kg,1720kg,,,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,4,460-litre,5.3 metres,,,Delhi
0,Diesel,SUV,"79,500",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLS,2016,6341,350d Grand Edition,₹ 48.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2016,Comprehensive,Diesel,7 Seats,"79,500 Kms",First Owner,2987 cc,Automatic,2016,UP01,11 kmpl,2987 CC,258bhp,620Nm,20,7,White,V-Type Engine,2987,258bhp@3400rpm,620Nm@1600-2400rpm,6.0,4.0,CDI,Yes,,No,,,5130mm,2141mm,1850mm,3075mm,2455kg,3250kg,1655mm,1675mm,,,,,,,,,,,,,,9 Speed,AWD,7,Power,Ventilated Disc,Disc,"Tubeless,Radial",20,5,680-Liters,6.2 Seconds,222 kmph,7.8 seconds,Delhi
