it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,City
0,Diesel,Hatchback,"1,20,000",Manual,3,3rd Owner,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",,Third Owner,1396 cc,Manual,2013.0,21.27 kmpl,1396 CC,88.76bhp,219.6Nm,14,5,Others,U2 CRDI Diesel Engine,1396,88.76bhp@4000rpm,219.6Nm@1500-2750rpm,4.0,4.0,DOHC,CRDI,,,No,No,,,,,,3995mm,1710mm,1505mm,2525mm,1505mm,1503mm,1120,,,,,,,,6 Speed,FWD,5,Power,,Disc,Disc,"Tubeless,Radial",14,5,,,,Hyderabad
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Vitara Brezza,2017,4299,ZDi,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",,Second Owner,1248 cc,Manual,2017.0,24.3 kmpl,1248 CC,88.5bhp,200Nm,16,5,Black,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,69.6 X 82,,Yes,No,,,,,,3995mm,1790mm,1640mm,2500mm,,,1190kg,1680kg,,,,,,,5 Speed,FWD,5,Power,5.2 meters,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,172 kmph,12.36 Seconds,Hyderabad
0,Diesel,Sedan,"80,000",Manual,2,2nd Owner,Skoda,Skoda Rapid,2020,3141,1.5 TDI Ambition BSIV,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Diesel,5 Seats,"80,000 Kms",TS09,Second Owner,1498 cc,Manual,2020.0,21.13 kmpl,1498 CC,108.6bhp,250Nm,15,5,Others,Diesel Engine,1498,108.6bhp@4000rpm,250Nm@1500-2500rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4413mm,1699mm,1466mm,2552mm,,,1192kg,1750Kg,120mm,,,,,,5 Speed,FWD,5,Power,5.3 meters,Disc,Drum,"Tubeless,Radial",15,4,460,185kmph,,Hyderabad
0,Petrol,Sedan,"49,000",Automatic,1,1st Owner,Skoda,Skoda Octavia,2019,6121,1.8 TSI AT L K,₹ 21.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Third Party insurance,Petrol,5 Seats,"49,000 Kms",TS11,First Owner,1798 cc,Automatic,2019.0,15.1 kmpl,1798 CC,178bhp,250Nm,16,5,beige,1.8TSI Petrol Engine,1798,178bhp@5100-6200rpm,250Nm@1250-5000rpm,4.0,4.0,DOHC,Direct Injection,82.5 x 84.2 mm,9.6:1,Yes,No,,,,,,4670mm,1814mm,1476mm,2688mm,1539mm,1534mm,1376kg,1860kg,155mm,,,,,,7 Speed,FWD,5,Power,5.2 metres,Disc,Disc,"Tubeless,Radial",16,4,590,220 Kmph,8.26 Seconds,Hyderabad
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2019,6250,Petrol Spotz,₹ 6.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"70,000 Kms",,First Owner,1197 cc,Manual,2019.0,18.6 kmpl,1197 CC,81.86bhp,114.73nm,,5,Others,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,114.73nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1120,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,285-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Diesel,SUV,"85,838",Manual,1,1st Owner,Ford,Ford Ecosport,2014,908,1.5 DV5 MT Titanium,₹ 6.62 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2015,Third Party insurance,Diesel,5 Seats,"85,838 Kms",TS10,First Owner,1498 cc,Manual,2014.0,22.7 kmpl,1498 CC,89.84bhp,204Nm,16,5,White,TDCi Diesel Engine,1498,89.84bhp@3750rpm,204Nm@2000-2750rpm,4.0,2.0,SOHC,Direct Injection,73.5 X 88.3 mm,16.0:1,Yes,No,,,,,,3999mm,1765mm,1708mm,2520mm,1519mm,1524mm,1290kg,1740kg,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,346-litres,182 Kmph,13.5 Seconds,Hyderabad
0,Petrol,Hatchback,"68,000",Manual,1,1st Owner,Nissan,Nissan Micra Active,2016,3308,XV,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2016,Third Party insurance,Petrol,5 Seats,"68,000 Kms",TS09,First Owner,1198 cc,Manual,2016.0,19.69 kmpl,1198 CC,67.04bhp,104Nm,,5,Blue,In Line Petrol Engine,1198,67.04bhp@5000rpm,104Nm@4000rpm,3.0,4.0,DOHC,Electronic Fuel Injection,78 x 83.6,9.8:1,No,No,,,,,,3801 mm,1665 mm,1530 mm,2450 mm,,,1095,,,,,,,,5 Speed,FWD,5,Power,4.65 metres,Ventilated Disc,Drum,"Tubeless,Radial",,5,251-litres,160 Kmph,15 Seconds,Hyderabad
0,Petrol,Hatchback,"38,607",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2018,6054,ZXI Optional AMT BSIV,₹ 5.14 Lakh,₹ 5.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Comprehensive,Petrol,5 Seats,"38,607 Kms",TS36,Second Owner,998 cc,Automatic,2018.0,23.1 kmpl,998 CC,67.04bhp,90Nm,,5,Silver,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,73 X 82 mm,11.0:1,No,No,,,,,,3695mm,1600mm,1560mm,2425mm,1420mm,1410mm,850kg,1250kg,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,150 Kmph,15.05 Seconds,Hyderabad
0,Petrol,Hatchback,"48,934",Automatic,2,2nd Owner,Hyundai,Hyundai i20,2019,6813,Asta Option CVT BSIV,₹ 7.72 Lakh,₹ 7.87 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2019,Third Party insurance,Petrol,5 Seats,"48,934 Kms",TS10,Second Owner,1197 cc,Automatic,2019.0,17.4 kmpl,1197 CC,81.86bhp,117nm,16,5,White,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,117nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1054-1093 kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,16,5,285,151.11 kmph,16.18 Seconds,Hyderabad
0,Petrol,Hatchback,"73,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2018,6250,Petrol Spotz,₹ 6.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2019,Third Party insurance,Petrol,5 Seats,"73,000 Kms",TS29,First Owner,1197 cc,Manual,2018.0,18.6 kmpl,1197 CC,81.86bhp,114.73nm,,5,Red,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,114.73nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1120,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,285-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Petrol,Hatchback,"31,933",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2014,7073,LXI,₹ 2.54 Lakh,₹ 2.70 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2014,Third Party insurance,Petrol,5 Seats,"31,933 Kms",AP28,Second Owner,796 cc,Manual,2014.0,22.05 kmpl,796 CC,47.33bhp,69Nm,,5,Red,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3445,1515,1475,2360,1295,1290,755,1185,,,,,,,5 Speed,,5,,4.6,Disc,Drum,Tubeless Tyres,,5,,,,Hyderabad
0,Petrol,Hatchback,"54,959",Manual,1,1st Owner,Maruti,Maruti Wagon R,2013,4350,VXI BS IV,₹ 3.11 Lakh,₹ 3.26 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2013,Third Party insurance,Petrol,5 Seats,"54,959 Kms",AP11,First Owner,998 cc,Manual,2013.0,18.9 kmpl,998 CC,67.1bhp,90Nm,14,5,Blue,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,MPFI,,,No,No,,,,,,3595mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless, Radial",14,4,,,,Hyderabad
0,Diesel,Sedan,"49,000",Automatic,1,1st Owner,Jaguar,Jaguar XF,2014,5007,3.0 Litre S Premium Luxury,₹ 21.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2014,Third Party insurance,Diesel,5 Seats,"49,000 Kms",TS09,First Owner,2993 cc,Automatic,2014.0,14.74 kmpl,2993 CC,270.9bhp,600Nm,20,5,Blue,Diesel S Engine,2993,270.9bhp@4000rpm,600Nm@2000rpm,6.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4961mm,1877mm,1460mm,2909mm,1559mm,1605mm,1780kg,2360kg,,,,,,,8 Speed,RWD,5,Power,5.75 metres,Disc,Disc,"Tubeless,Radial",20,4,540-litres,250 Kmph,6.4 Seconds,Hyderabad
0,Petrol,Sedan,"59,261",Automatic,1,1st Owner,Honda,Honda City,2017,1217,i VTEC CVT VX,₹ 10.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Zero Dep,Petrol,5 Seats,"59,261 Kms",TS09,First Owner,1497 cc,Automatic,2017.0,18 kmpl,1497 CC,117.3bhp,145Nm,15,5,Silver,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,,,,,,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1085kg,,,,,,,,5 Speed CVT,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,510-litres,195 Kmph,10 Seconds,Hyderabad
0,Diesel,Sedan,"42,000",Automatic,1,1st Owner,Audi,Audi A3,2019,7,35 TDI Technology,₹ 28.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party insurance,Diesel,5 Seats,"42,000 Kms",TS07,First Owner,1968 cc,Automatic,2019.0,20.38 kmpl,1968 CC,143bhp,320Nm,16,5,White,TDI Diesel Engine,1968,143bhp@3500-4000rpm,320Nm@1750-3000rpm,4.0,4.0,DOHC,CRDi,82.5 x 92.8,,Yes,No,,,,,,4458mm,1796mm,1416mm,2637mm,1555mm,1526mm,1490Kg,1890kg,,,,,,,6 Speed,FWD,5,Power,5.35 metres,Ventilated Disc,Disc,"Tubeless,Radial",16,4,425,215 kmph,8.6 Seconds,Hyderabad
0,Petrol,Hatchback,"73,889",Manual,1,1st Owner,Maruti,Maruti Swift,2014,10403,VXI,₹ 4.61 Lakh,₹ 4.71 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2014,Comprehensive,Petrol,5 Seats,"73,889 Kms",TS07,First Owner,1197 cc,Manual,2014.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,Red,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,"Radial, Tubeless",,5,268,,,Hyderabad
0,Petrol,Hatchback,"44,363",Manual,2,2nd Owner,Renault,Renault KWID,2019,7429,RXT,₹ 3.72 Lakh,₹ 4.03 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Third Party,Petrol,5 Seats,"44,363 Kms",TS11,Second Owner,799 cc,Manual,2019.0,22.3 kmpl,799 CC,53.26bhp,72Nm,,5,White,Petrol Engine,799,53.26bhp@5600rpm,72Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3731mm,1579mm,1474mm,2422mm,,,710,,,,,,,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,279,,16 Seconds,Hyderabad
0,Diesel,Sedan,"54,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2011,4611,E250 CDI Avantgarde,₹ 14.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2011,Third Party insurance,Diesel,5 Seats,"54,000 Kms",AP28,First Owner,2143 cc,Automatic,2011.0,14.21 kmpl,2143 CC,203bhp,500Nm,17,5,Black,4-in-line,2143,203bhp@4200rpm,500Nm@1600-1800rpm,4.0,4.0,,,,16.2+/-2:1,Yes,No,,,,,,4868mm,1854mm,1471mm,2874mm,1585mm,1604mm,1800kg,,,,,,,,5 Speed,Rear Wheel Drive with ESP,5,Power,5.6 metres,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,4,540-litre,242km/hr,7.5 Seconds,Hyderabad
0,Petrol,Sedan,"50,151",Manual,1,1st Owner,Hyundai,Hyundai Verna,2017,1775,1.6 SX VTVT,₹ 8.03 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2017,Third Party,Petrol,5 Seats,"50,151 Kms",TS07,First Owner,1591 cc,Manual,2017.0,17.01 kmpl,1591 CC,121.3bhp,154.9Nm,16,5,Black,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,10.5:1,No,No,,,,,,4375mm,1700mm,1475mm,2570mm,,,1290,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc ,Drum,Tubeless,16,4,465-litres,196 Kmph,10.5 Seconds,Hyderabad
0,Lpg,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai Santro Xing,2010,1712,GLS LPG,₹ 2.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,LPG,5 Seats,"1,20,000 Kms",,First Owner,1086 cc,Manual,2010.0,13.45 kmpl,1086 CC,62.1bhp,96.1Nm,13,5,Others,Bifuel Engine,1086,62.1bhp@5500rpm,96.1Nm@3000rpm,3.0,4.0,SOHC,MPFI+LPG,,,No,No,,,,,,3565mm,1525mm,1590mm,2380mm,1315mm,1300mm,845,,,,,,,,5 Speed,FWD,5,Power,4.4 meters,Ventilated Disc,Drum,"Tubeless,Radial",13,5,,,,Hyderabad
0,Diesel,Sedan,"92,000",Automatic,1,1st Owner,Volvo,Volvo S60,2012,2070,D5 Summum,₹ 11.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2012,Third Party insurance,Diesel,5 Seats,"92,000 Kms",AP28,First Owner,2400 cc,Automatic,2012.0,13.2 kmpl,2400 CC,215bhp,440Nm,17,5,Silver,In Line TwinTurbo Engine,2400,215bhp@4000rpm,440Nm@1500rpm,5.0,4.0,DOHC,Common Rail Direct Injection,81X93.15 mm,16.5 :1,Yes,No,,,,,,4628mm,2097mm,1484mm,2776mm,1588mm,1585mm,1651kg,2200kg,,,,,,,6 Speed,AWD,5,Power,5.95 metres,Ventilated Disc,Disc,"Tubeless,Radial",17,4,380-litres,225km/hr,7.7 Seconds,Hyderabad
0,Diesel,Sedan,"51,000",Automatic,1,1st Owner,Jaguar,Jaguar XF,2017,5439,2.0 Diesel Portfolio,₹ 29.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Comprehensive,Diesel,5 Seats,"51,000 Kms",AP05,First Owner,1999 cc,Automatic,2017.0,19.33 kmpl,1999 CC,177bhp,430Nm,20,5,White,Diesel Engine,1999,177bhp@4000rpm,430Nm@1750-2500rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,5067mm,2091mm,1457mm,2960mm,1605mm,1594mm,1760kg,2250kg,,,,,,,8 Speed,RWD,5,Power,5.8 metres,Disc,Disc,"Tubeless,Radial",20,4,505,229 kmph,9.36 Seconds,Hyderabad
0,Petrol,SUV,"70,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLE,2018,5533,43 AMG Coupe,₹ 69.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Third Party insurance,Petrol,5 Seats,"70,000 Kms",AP05,First Owner,2996 cc,Automatic,2018.0,8.9 kmpl,2996 CC,384.87bhp,520Nm,21,5,Blue,V Type Petrol Engine,2996,384.87bhp@6100rpm,520Nm@2000-4200rpm,6.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4891mm,2129mm,1719mm,2915mm,1665mm,1713mm,2240Kg,2880kg,,,,,,,9 Speed,AWD,5,Power,5.9 metres,Ventilated Disc,Ventilated Disc,"Radial,Tubeless",21,5,650-litres,250 Kmph,5.7 Seconds,Hyderabad
0,Petrol,SUV,"72,253",Manual,1,1st Owner,Hyundai,Hyundai Venue,2019,6945,SX Turbo BSIV,₹ 9 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Not Available,Petrol,5 Seats,"72,253 Kms",TS09,First Owner,998 cc,Manual,2019.0,18.27 kmpl,998 CC,118.35bhp,171.6Nm,16,5,Blue,,998,118.35bhp@6000rpm,171.6Nm@1500-4000rpm,3.0,4.0,,GDi,,,Yes,,,,,,,3995 mm,1770 mm,1605 mm,2500 mm,,,1340,,190mm,,,,,,6-Speed,FWD,5,Power,,Disc,Drum,Radial,16,5,350 L,,,Hyderabad
0,Diesel,SUV,"51,757",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2015,8164,R W10 FWD,₹ 14 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2015,Not Available,Diesel,7 Seats,"51,757 Kms",TS07,First Owner,2179 cc,Manual,2015.0,16 kmpl,2179 CC,140bhp,330Nm,17,7,Purple,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4585mm,1890mm,1785mm,2700mm,,,1655,2510kg,,,,,,,6 Speed,FWD,7,Power,5.6 metres,Disc,Disc,Tubeless Tyres,17,5,720-litres,185 Kmph,10 Seconds,Hyderabad
0,Petrol,Hatchback,"46,000",Manual,1,1st Owner,Chevrolet,Chevrolet Beat,2012,435,LS,₹ 2.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2012,Third Party insurance,Petrol,5 Seats,"46,000 Kms",AP29,First Owner,1199 cc,Manual,2012.0,18.6 kmpl,1199 CC,79.4bhp,108Nm,14,5,Grey,Smartech Engine,1199,79.4bhp@6200rpm,108Nm@4400rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3640mm,1595mm,1520mm,2375mm,,,950,,,,,,,,5 Speed,FWD,5,Power,4.85 metres ,Disc,Drum,"Tubeless,Radial",14,5,170-litres,,,Hyderabad
0,Diesel,SUV,"24,648",Manual,1,1st Owner,Tata,Tata Harrier,2022,7503,XZ BSVI,₹ 19.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Third Party,Diesel,5 Seats,"24,648 Kms",TS08,First Owner,1956 cc,Manual,2022.0,16.35 kmpl,1956 CC,167.67bhp,350Nm,17,5,White,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,,Yes,,,,,,,4598mm,1894mm,1706mm,2741mm,,,1660,,,,,,,,6-Speed,,5,Power,,Disc,Drum,"Tubeless, Radial",17,5,425,,,Hyderabad
0,Petrol,Hatchback,"61,201",Manual,1,1st Owner,Maruti,Maruti Wagon R,2013,4309,LXI BS IV,₹ 3.06 Lakh,₹ 3.14 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2013,Comprehensive,Petrol,5 Seats,"61,201 Kms",AP29,First Owner,998 cc,Manual,2013.0,20.51 kmpl,998 CC,67.04bhp,90Nm,,5,Others,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,DOHC,,69 x 72 mm,,No,No,,,,,,3599mm,1495mm,1700mm,2400mm,1295mm,1290mm,870kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,152 kmph,18.6 Seconds,Hyderabad
0,Diesel,SUV,"23,000",Manual,1,1st Owner,Tata,Tata Harrier,2021,7503,XZ BSVI,₹ 20.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2021,Third Party insurance,Diesel,5 Seats,"23,000 Kms",TS04,First Owner,1956 cc,Manual,2021.0,16.35 kmpl,1956 CC,167.67bhp,350Nm,17,5,Red,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,,Yes,,,,,,,4598mm,1894mm,1706mm,2741mm,,,1660,,,,,,,,6-Speed,,5,Power,,Disc,Drum,"Tubeless, Radial",17,5,425,,,Hyderabad
0,Petrol,Hatchback,"46,563",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2016,4310,VXI BS IV,₹ 3.66 Lakh,₹ 3.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party,Petrol,5 Seats,"46,563 Kms",TS11,Second Owner,998 cc,Manual,2016.0,20.51 kmpl,998 CC,67.04bhp,90Nm,,5,Red,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,DOHC,,69 x 72 mm,,No,No,,,,,,3599mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,152 kmph,18.6 Seconds,Hyderabad
0,Petrol,Hatchback,"41,085",Manual,1,1st Owner,Hyundai,Hyundai i20,2016,1482,Asta 1.2,₹ 6.45 Lakh,₹ 6.91 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party insurance,Petrol,5 Seats,"41,085 Kms",TS13,First Owner,1197 cc,Manual,2016.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,16,5,Red,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,16,5,295-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Diesel,Hatchback,"90,000",Manual,1,1st Owner,Ford,Ford Figo,2010,1034,Diesel Titanium,₹ 2.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2010,Third Party insurance,Diesel,5 Seats,"90,000 Kms",AP09,First Owner,1399 cc,Manual,2010.0,20 kmpl,1399 CC,68bhp,160Nm,14,5,Green,Diesel Engine,1399,68bhp@4000rpm,160Nm@2000rpm,4.0,4.0,SOHC,Common Rail,,,No,No,,,,,,3795mm,1680mm,1427mm,2489mm,,,1130kg,,,,,,,,5 Speed,Front Wheel Drive,5,Power,4.9m,Ventilated Discs,Drum,"Tubeless,Radial",14,5,284 Liters,148km/hr,14.8 Seconds,Hyderabad
0,Petrol,Hatchback,"50,260",Manual,1,1st Owner,Hyundai,Hyundai i20,2013,1646,Magna,₹ 4.23 Lakh,₹ 4.36 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2013,Comprehensive,Petrol,5 Seats,"50,260 Kms",AP13,First Owner,1197 cc,Manual,2013.0,18.5 kmpl,1197 CC,82.85bhp,113.7Nm,14,5,White,Kappa VTVT Petrol Engine,1197,82.85bhp@6000rpm,113.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1710mm,1505mm,2525mm,1505mm,1503mm,1060,,,,,,,,5 Speed,FWD,5,Power,,Disc,Drum,"Tubeless,Radial",14,5,,,,Hyderabad
